customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2639-UGMAZ,True,1.5729808767233588,-0.2762469119465419,0.7515100269296354,0,0.7840277777777778,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
2876-GZYZC,False,-0.7888002190384014,0.7042133181514708,-0.4714022616035721,0,6.139285714285714,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6207-WIOLX,False,-0.30015585439803716,-0.2047896409393986,-0.3446824627773344,1,2.253846153846154,1,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
8587-XYZSF,False,1.4100994218432374,-0.47233895796614456,0.43128865376333264,0,0.7433823529411764,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3091-FYHKI,False,-1.2774445836787656,-0.9742016520163136,-0.9924988001914667,1,17.725,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2372-HWUHI,False,-1.2367242199587352,-0.6784017859867437,-0.9722766162672797,1,14.783333333333333,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7799-LGRDP,False,0.43281069256250915,-1.2982520670487077,-0.48352232598608164,0,0.5840909090909091,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
7850-VWJUU,False,-0.38159658183809786,0.3402797751150897,-0.22288575021211607,0,3.125,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3774-VBNXY,False,1.2879383306831464,-1.481049737066981,-0.44398309955789494,0,0.31076923076923074,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6217-KDYWC,False,1.002895784642934,-1.5009913010689746,-0.4913153728476952,0,0.33793103448275863,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0390-DCFDQ,True,-1.2774445836787656,0.18905624809997262,-0.9770451661882671,1,35.225,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3146-MSEGF,True,1.6137012404433893,0.7740087921584478,1.828981542872729,0,1.2061643835616438,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4080-OGPJL,False,-0.9924020376385531,0.21232140610229844,-0.7592813864631783,1,7.905555555555556,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1095-WGNGG,False,1.1657772395230555,1.2060760122016398,1.6283492202711876,0,1.6298387096774194,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
2636-SJDOU,False,1.2879383306831464,0.6493740171459885,1.3271358169288205,0,1.2969230769230768,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1131-QQZEB,True,1.5729808767233588,-1.3564149620545218,-0.23273192273415474,0,0.3326388888888889,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
5716-EZXZN,False,1.3286586944031769,1.1396041321949948,1.8250298278919108,0,1.5007575757575757,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
6837-BJYDQ,False,-1.1960038562387048,-1.5009913010689746,-0.9810631110290989,0,4.9,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2135-RXIHG,False,-1.2774445836787656,-0.6351950639824246,-0.9879951697105341,1,22.825,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6440-DKQGE,False,-0.0965540357978854,-0.00869759491979612,-0.1560156682182704,0,2.0806451612903225,1,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
3466-BYAVD,False,-0.7073594915983407,0.1574821050968162,-0.5350933103167596,0,4.34375,1,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3780-YVMFA,False,-0.9924020376385531,0.12590796209365976,-0.7589723137831144,0,7.616666666666666,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3874-EQOEP,False,-1.0331224013585834,1.0049985751815391,-0.7187266355147814,1,11.875,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1679-JRFBR,False,1.5322605130033284,1.4420511862252297,2.493443651770308,0,1.5232394366197184,1,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
9073-ZZIAY,False,1.2064976032430856,0.7091987091519689,1.2945507258020736,0,1.3666666666666665,1,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3077-RSNTJ,False,-1.0738427650786138,-1.4976677070686424,-0.9580371963643314,0,2.814285714285714,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6551-GNYDG,False,-0.748079855318371,0.5363718211346925,-0.499152572949318,0,5.3933333333333335,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9167-APMXZ,False,-0.4223169455581282,0.6443886261454905,-0.20370116742814384,0,3.6586956521739133,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2749-CTKAJ,False,-0.4223169455581282,-1.4827115340671475,-0.82275166897632,0,0.8760869565217391,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6371-NZYEG,False,-0.6666391278783103,-0.017006579920626735,-0.5560219460810929,0,3.7794117647058822,1,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7554-NEWDD,False,-0.9109613101984924,-1.2982520670487077,-0.8970615719117062,0,2.3363636363636364,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
8992-VONJD,False,-0.7888002190384014,-0.29120308494803704,-0.670577527284812,0,4.0,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0867-MKZVY,False,-0.5037576729981889,0.5862257311396761,-0.30507700648913405,1,3.923809523809524,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4482-EWFMI,False,-1.2367242199587352,0.16412929309748078,-0.9484559432823476,0,23.233333333333334,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4648-YPBTM,False,0.8400143297628127,0.30372024111143525,0.7395444988871579,0,1.3685185185185187,1,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
2907-ILJBN,False,-0.8702409464784621,-1.4677553610656522,-0.9048766953933243,0,1.7166666666666668,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6345-FZOQH,False,1.4915401492832983,-1.491020519067978,-0.40614377287006015,0,0.28428571428571425,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3376-BMGFE,False,-1.1552834925186746,0.20401242110146783,-0.8876127785497497,1,14.180000000000001,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5997-OPVFA,False,1.6137012404433893,0.8072447321617703,1.7533911959770778,0,1.2198630136986301,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3445-HXXGF,True,1.0436161483629645,-0.6468276429835875,0.1624395753476666,1,0.7677966101694915,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1159-WFSGR,False,-0.6666391278783103,-1.4744025490663168,-0.866242610385325,0,1.2,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
7654-YWJUF,False,0.43281069256250915,0.6477122201458225,0.5545424232488527,0,1.9147727272727273,1,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1875-QIVME,False,-1.2367242199587352,1.3174164112127704,-0.9009470570325107,1,34.800000000000004,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
6727-IOTLZ,False,-0.748079855318371,0.5712695581381809,-0.4863702099666713,0,5.463333333333334,1,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0691-JVSYA,False,0.8400143297628127,1.0000131841810405,1.1995991831624135,1,1.7564814814814813,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
5918-VUKWP,False,-0.015113308357824713,-1.4694171580658184,-0.7191460912948683,0,0.6227272727272728,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1744-JHKYS,False,0.06632741908223598,-1.33148800705203,-0.6636675452233812,0,0.7057142857142857,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
2656-FMOKZ,True,-0.7073594915983407,0.32200000811326246,-0.502287452989967,1,4.653125,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2070-FNEXE,True,-1.0331224013585834,0.3884718881199074,-0.7857954070886682,1,9.55625,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5947-SGKCL,False,-0.7073594915983407,1.3489905542159264,-0.31969172893216,0,6.584375,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3712-PKXZA,False,1.1657772395230555,-1.4694171580658184,-0.455352558860249,0,0.33145161290322583,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
6317-YPKDH,False,-1.2774445836787656,-1.156999322034587,-0.9949272283919696,1,14.975,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6582-OIVSP,False,-1.2774445836787656,-0.6468276429835875,-0.9881497060505662,0,22.65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9367-WXLCH,False,-0.9924020376385531,0.6560212051466532,-0.7155696788541277,1,9.38888888888889,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
